id,univ,prodi,kode,jenjang,kelompok,rumpun_ilmu,prov,itk,keketatan_2025,rataan,point,passing_grade_est,pg_batas_bawah,pg_batas_atas,level,daya_tampung_2026,peminat_2025,mu1,mu2,mu3,mu4,mu5,mu6,mu7,pmu1,pmu2,pmu3,pmu4,pmu5,pmu6,pmu7,ukt1,ukt2,ukt3,ukt4,ukt5,ukt_min,ukt_max
41174ebf-6711-48bb-a9ab-5c09ed5b7124,UNIVERSITAS HALUOLEO,MATEMATIKA,17511006,S1,Saintek,Saintek-Sains,Sulawesi Tenggara,92.31,1.0833,472.70,467.30,470,465,475,C2,24,26,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
412038e4-3192-462c-9387-c02ad29eda07,UIN SULTAN AJI MUHAMMAD IDRIS SAMARINDA,SISTEM INFORMASI,15711001,S1,Saintek,Saintek-IT,Kalimantan Timur,81.4,1.2286,472.70,467.30,470,465,475,C3,35,43,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,025,000.00","Rp15,895,000.00","Rp18,700,000.00",500000.0,18700000.0
4123ce79-e662-4673-80f8-2b6dc47daf3f,UNIVERSITAS MATARAM,EKONOMI PEMBANGUNAN,16211026,S1,Soshum,Soshum-Ekonomi,Nusa Tenggara Barat,17.14,5.8348,537.70,532.30,535,530,540,B2,115,671,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
4126a1af-804a-4d34-9425-70a033d96bd5,POLITEKNIK NEGERI BATAM,TEKNIK PERAWATAN PESAWAT UDARA,22313021,D3,Saintek,Saintek-Teknik,Kepulauan Riau,11.89,8.4091,562.70,557.30,560,555,565,C1,44,370,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,321,069.00","Rp16,230,545.00","Rp19,094,759.00",500000.0,19094759.0
4131082e-ce40-46e6-94b2-6b6c21d85660,UNIVERSITAS TADULAKO,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,17312063,D4,Saintek,Saintek-Teknik,Sulawesi Tengah,19.14,5.2250,537.70,532.30,535,530,540,C2,40,209,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
413b2ec6-c04a-4504-9c51-f547c9198d25,UIN SULTAN SYARIF KASIM,MATEMATIKA,11321002,S1,Saintek,Saintek-Sains,Riau,916.67,0.1091,472.70,467.30,470,465,475,C1,55,6,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,025,000.00","Rp15,895,000.00","Rp18,700,000.00",500000.0,18700000.0
4152c35a-2367-4f5c-8c11-fc95a4617e5d,INSTITUT TEKNOLOGI BJ. HABIBIE SULAWESI SELATAN,TEKNIK METALURGI,17181008,S1,Saintek,Saintek-Teknik,Sulawesi Selatan,48.08,2.0800,492.70,487.30,490,485,495,C3,25,52,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
415865be-590b-4a8c-95b8-15d76c91bec0,UNIVERSITAS PAPUA,TEKNIK GEOLOGI,19211018,S1,Saintek,Saintek-Kebumian,Papua Barat,300,0.3333,472.70,467.30,470,465,475,C2,24,8,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
415bb4f0-564d-4667-9c50-267eb5e67e55,UNIVERSITAS NEGERI SURABAYA,TEKNIK SIPIL,13832023,D4,Saintek,Saintek-Teknik,Jawa Timur,3.32,30.0877,667.70,662.30,665,660,670,B1,57,1715,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
41603462-aee8-4f25-9387-d1336a4483a3,INSTITUT TEKNOLOGI SUMATERA,TEKNIK MATERIAL,11921025,S1,Saintek,Saintek-Teknik,Lampung,32.19,3.1067,507.70,502.30,505,500,510,C3,75,233,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
41604c80-0d18-48ec-acd2-0315667551e5,UNIVERSITAS SRIWIJAYA,"PEND BHS, SATRA IND & DAERAH",11711048,S1,Soshum,Soshum-Sosial,Sumatera Selatan,8.11,12.3250,597.70,592.30,595,590,600,A3,40,493,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,854,013.00","Rp13,434,548.00","Rp15,805,350.00",500000.0,15805350.0
416cb4e8-3903-4c3c-a471-dd6e9e8f4beb,UNIVERSITAS HALUOLEO,AGROBISNIS PERIKANAN,17511024,S1,Saintek,Saintek-Pertanian,Sulawesi Tenggara,136.36,0.7333,472.70,467.30,470,465,475,C2,30,22,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
4174ca02-9a3e-4151-be92-28c333e8af33,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,TEKNIK GEOFISIKA,13821027,S1,Saintek,Saintek-Teknik,Jawa Timur,6.73,14.8667,597.70,592.30,595,590,600,A2,30,446,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
41a04678-f863-443f-9e3e-e65f94e88e01,UNIVERSITAS NEGERI MALANG,PENDIDIKAN KIMIA,13731003,S1,Saintek,Soshum-Pendidikan,Jawa Timur,34.38,2.9091,492.70,487.30,490,485,495,B3,66,192,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
41aa0cd8-10ad-40e9-88ec-73eee3563191,UNIVERSITAS UDAYANA,ARSITEKTUR LANSKAP,16111024,S1,Saintek,Saintek-Teknik,Bali,31.75,3.1500,507.70,502.30,505,500,510,A3,20,63,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
41b2338a-b2de-4b13-9769-e6cd49fcc46b,UNIVERSITAS JENDERAL SOEDIRMAN,HUKUM,13511025,S1,Soshum,Soshum-Hukum,Jawa Tengah,9.46,10.5703,582.70,577.30,580,575,585,A2,128,1353,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
41bbb920-a53f-488d-bb7d-ee8f8f5df80b,UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAAN SOSIOLOGI,17121052,S1,Soshum,Soshum-Sosial,Sulawesi Selatan,17.95,5.5714,537.70,532.30,535,530,540,B3,35,195,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
41c39cfa-cc27-49ea-8b4c-dddaaf5f48c2,INSTITUT TEKNOLOGI SUMATERA,FARMASI,11921015,S1,Saintek,Saintek-Kesehatan,Lampung,7.31,13.6857,597.70,592.30,595,590,600,C1,105,1437,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
41c57d8d-66fd-494f-9ee6-683217f9c0ba,UNIVERSITAS MUSAMUS MERAUKE,SASTRA INGGRIS,19121026,S1,Soshum,Soshum-Humaniora,Papua Selatan,250,0.4000,472.70,467.30,470,465,475,C3,15,6,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
41c7a1f1-5444-4f64-8c41-72e0b14eae19,UNIVERSITAS AIRLANGGA,AKUAKULTUR (FIKKIA BANYUWANGI),13811020,S1,Saintek,Saintek-Teknik,Jawa Timur,26.09,3.8333,507.70,502.30,505,500,510,A2,30,115,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
41cfffa6-22dc-4afc-96af-266099e070e5,UNIVERSITAS MUSAMUS MERAUKE,KETEKNIKAN PERTANIAN,19121005,S1,Saintek,Saintek-Teknik,Papua Selatan,355.56,0.2813,472.70,467.30,470,465,475,C3,32,9,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
41d4e88f-a24a-4d7d-befd-ab843876d245,UNIVERSITAS INDONESIA,FARMASI,13211007,S1,Saintek,Saintek-Kesehatan,Jakarta Raya,5.11,19.5593,617.70,612.30,615,610,620,A1,59,1154,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
41d849fc-f4b9-4889-8f1b-a5e0eb414f44,UNIVERSITAS NEGERI PADANG,PENDIDIKAN BAHASA JEPANG,11421054,S1,Soshum,Soshum-Sosial,Sumatera Barat,25.71,3.8889,507.70,502.30,505,500,510,B2,36,140,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
41ebbea0-b619-4242-a878-e8dae07af937,UNIVERSITAS INDONESIA,KIMIA,13211005,S1,Saintek,Saintek-Sains,Jakarta Raya,7.98,12.5238,597.70,592.30,595,590,600,A2,42,526,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
41fa6f94-0cef-463d-8244-9761eca833da,UNIVERSITAS TRUNOJOYO MADURA,PSIKOLOGI,13841021,S1,Soshum,Saintek-Kesehatan,Jawa Timur,32.45,3.0814,507.70,502.30,505,500,510,D,86,265,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
420633e8-03c7-47f8-9188-1f24b8996bf3,UNIVERSITAS NEGERI MANADO,PEND EKONOMI S1,17221037,S1,Soshum,Soshum-Ekonomi,Sulawesi Utara,141.67,0.7059,472.70,467.30,470,465,475,C1,34,24,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
420fa79c-091b-4ef2-953e-51fd1f0796cc,UNIVERSITAS SEBELAS MARET,STATISTIKA,13531029,S1,Saintek,Saintek-Sains,Jawa Tengah,8.27,12.0909,597.70,592.30,595,590,600,A2,33,399,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
424d4892-ffd1-4a2e-8ad4-2d12a3897a48,UNIVERSITAS MATARAM,HUBUNGAN INTERNASIONAL,16211035,S1,Soshum,Soshum-Sosial,Nusa Tenggara Barat,13.64,7.3333,552.70,547.30,550,545,555,B3,75,550,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
426eb912-bc4a-4f17-8cbe-879fa2da38b2,UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA INGGRIS,13561050,S1,Soshum,Soshum-Pendidikan,Jawa Tengah,11.59,8.6308,567.70,562.30,565,560,570,B1,65,561,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
427075cc-7dfc-4f39-9239-2fcff87c07a6,POLITEKNIK NEGERI UJUNG PANDANG,TEKNIK MANUFAKTUR,27162006,D4,Saintek,Saintek-Teknik,Sulawesi Selatan,19.11,5.2333,537.70,532.30,535,530,540,B3,30,157,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,052,632.00","Rp18,192,983.00","Rp21,403,509.00",500000.0,21403509.0
42736774-df8e-45ad-b23c-1687d4763b23,UNIVERSITAS NEGERI GORONTALO,TEKNIK SIPIL,17521017,S1,Saintek,Saintek-Teknik,Gorontalo,23.53,4.2500,522.70,517.30,520,515,525,B2,52,221,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
4273feca-e2ca-48ae-9751-5b4bf5436482,UNIVERSITAS NEGERI MALANG,ADMINISTRASI PENDIDIKAN,13731032,S1,Soshum,Soshum-Sosial,Jawa Timur,17.17,5.8243,537.70,532.30,535,530,540,B1,74,431,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
42792c6b-bb96-4e26-910f-2d595d0b84bb,UNIVERSITAS NEGERI GORONTALO,FARMASI,17521019,S1,Saintek,Saintek-Kesehatan,Gorontalo,7.13,14.0244,597.70,592.30,595,590,600,B3,41,575,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
4286da43-791a-41ea-945d-673d611a8a0d,UNIVERSITAS UDAYANA,FARMASI,16111018,S1,Saintek,Saintek-Kesehatan,Bali,6.2,16.1404,617.70,612.30,615,610,620,A3,57,920,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
428ca494-deb3-488b-a80c-47bf5bd88980,UNIVERSITAS JENDERAL SOEDIRMAN,MANAJEMEN SUMBERDAYA PERAIRAN,13511005,S1,Saintek,Soshum-Ekonomi,Jawa Tengah,27.68,3.6125,507.70,502.30,505,500,510,A3,80,289,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
42977688-0326-4bb4-8267-369d1aacd712,POLITEKNIK NEGERI JAKARTA,TEKNIK MULTIMEDIA DIGITAL,24212010,D4,Saintek,Saintek-Teknik,Jawa Barat,4.82,20.7333,637.70,632.30,635,630,640,A3,45,933,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp18,065,157.00","Rp20,473,845.00","Rp24,086,876.00",500000.0,24086876.0
42a2794b-cfef-4736-994f-aeb12b5fd893,UNIVERSITAS MALIKUSSALEH,SOSIOLOGI,11121024,S1,Soshum,Soshum-Sosial,Aceh,79.21,1.2625,472.70,467.30,470,465,475,D,80,101,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
42afbcb0-82b8-444d-be7d-f95d86959ee5,UIN MALANG,BIOLOGI,13741002,S1,Saintek,Saintek-Sains,Jawa Timur,120.39,0.8306,472.70,467.30,470,465,475,B2,124,103,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,625,000.00","Rp16,575,000.00","Rp19,500,000.00",500000.0,19500000.0
42cf5c48-bd94-4ed9-ba9f-0c9aa33e3fd6,UNIVERSITAS NEGERI MALANG,TEKNOLOGI REKAYASA SISTEM ELEKTRONIKA,13732027,D4,Saintek,Saintek-Teknik,Jawa Timur,9.59,10.4324,582.70,577.30,580,575,585,B1,37,386,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
42ef7beb-6db4-4a2b-97dc-6cb7fd0d5028,UNIVERSITAS PENDIDIKAN GANESHA,KEDOKTERAN,16121020,S1,Saintek,Saintek-Kesehatan,Bali,7.69,13.0000,597.70,592.30,595,590,600,A1,75,975,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp30,968,129.00","Rp35,097,212.00","Rp41,290,838.00",500000.0,41290838.0
42f3203a-79a5-48c4-9b2d-6c91a0088827,UNIVERSITAS PATTIMURA,PETERNAKAN,18111009,S1,Saintek,Saintek-Pertanian,Maluku,78.95,1.2667,472.70,467.30,470,465,475,D,15,19,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
43105b53-6a57-4cca-bf3a-532ea03a252e,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,TEKNIK PANGAN,13821042,S1,Saintek,Saintek-Teknik,Jawa Timur,5.57,17.9583,617.70,612.30,615,610,620,A2,24,431,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
43237a97-8b93-47b3-be43-26b82626cabb,POLITEKNIK NEGERI KUPANG,TEKNIK MESIN PRODUKSI DAN PERAWATAN,26412003,D4,Saintek,Saintek-Teknik,Nusa Tenggara Timur,19.73,5.0690,537.70,532.30,535,530,540,D,29,147,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,536,622.00","Rp16,474,839.00","Rp19,382,163.00",500000.0,19382163.0
43262689-338f-48f8-853e-a474bb07d353,UNIVERSITAS NEGERI GORONTALO,ILMU KOMUNIKASI,17521055,S1,Soshum,Soshum-Sosial,Gorontalo,21.37,4.6790,522.70,517.30,520,515,525,C1,81,379,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
4350d5f0-aaac-4388-be1f-0df8546ef82d,POLITEKNIK NEGERI LHOKSEUMAWE,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,22212008,D4,Saintek,Saintek-Teknik,Aceh,42.11,2.3750,492.70,487.30,490,485,495,C3,48,114,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,392,760.00","Rp18,578,461.00","Rp21,857,013.00",500000.0,21857013.0
4354f276-c4a6-4fa4-834b-765892e6a1be,UNIVERSITAS GADJAH MADA,MANAJEMEN DAN KEBIJAKAN PUBLIK,13611078,S1,Soshum,Soshum-Ekonomi,Yogyakarta,2.65,37.7917,667.70,662.30,665,660,670,A1,24,907,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
435c37cf-821d-4cfe-b667-2cfa8f483768,UNIVERSITAS TIMOR,AGRIBISNIS,16321001,S1,Saintek,Saintek-Pertanian,Nusa Tenggara Timur,98.73,1.0128,472.70,467.30,470,465,475,D,78,79,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
436fbdf4-dea7-44cc-8e24-82cd66109b45,POLITEKNIK PERTANIAN NEGERI KUPANG,PENGELOLAAN AGRIBISNIS,26422010,D4,Soshum,Saintek-Pertanian,Nusa Tenggara Timur,48.65,2.0556,492.70,487.30,490,485,495,D,36,74,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,711,108.00","Rp14,405,922.00","Rp16,948,144.00",500000.0,16948144.0
4376eaf1-0525-4395-9c48-e22c1dbaeb94,UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL TATA RIAS,13231054,S1,Soshum,Soshum-Sosial,Jakarta Raya,4.52,22.1481,637.70,632.30,635,630,640,B2,27,598,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,738,925.00","Rp13,304,115.00","Rp15,651,900.00",500000.0,15651900.0
437af14c-64af-4014-a244-2f625c756787,UNIVERSITAS NEGERI SURABAYA,TRANSPORTASI,13832024,D4,Saintek,Saintek-Teknik,Jawa Timur,9.45,10.5870,582.70,577.30,580,575,585,B2,46,487,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
437f8da9-ed84-4b0c-ac77-d98a4c87b645,POLITEKNIK NEGERI PONTIANAK,PERBANKAN DAN KEUANGAN DIGITAL,25152035,D4,Soshum,Soshum-Ekonomi,Kalimantan Barat,10.03,9.9677,567.70,562.30,565,560,570,C1,31,309,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,222,322.00","Rp13,851,966.00","Rp16,296,430.00",500000.0,16296430.0
43918f2e-c470-4585-80be-f976f6878e09,UNIVERSITAS NEGERI SURABAYA,FISIOTERAPI,13831101,S1,Saintek,Saintek-Teknik,Jawa Timur,2.23,44.9333,687.70,682.30,685,680,690,B3,15,674,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
43afa744-7072-414a-9415-0790a44793d9,ISBI ACEH,DESAIN INTERIOR,11151009,S1,Soshum,Soshum-Sosial,Aceh,84.21,1.1875,472.70,467.30,470,465,475,D,16,19,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,429,450.00","Rp14,086,710.00","Rp16,572,600.00",500000.0,16572600.0
43c770d7-a359-480f-8bac-e49f7f7ec0dc,UIN SULTAN SYARIF KASIM,PSIKOLOGI,11321014,S1,Soshum,Saintek-Kesehatan,Riau,35.26,2.8364,492.70,487.30,490,485,495,B3,110,312,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,025,000.00","Rp15,895,000.00","Rp18,700,000.00",500000.0,18700000.0
43def85b-4e6a-41cf-b7b8-24efa62d68b1,UNIVERSITAS SUMATERA UTARA,ILMU KESEHATAN MASYARAKAT,11211012,S1,Saintek,Saintek-Kesehatan,Sumatera Utara,6.51,15.3594,617.70,612.30,615,610,620,A3,128,1966,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
43fc85d6-7dae-4728-ac09-8b3416179f14,UNIVERSITAS PADJADJARAN,AKUNTANSI PERPAJAKAN,13332067,D4,Soshum,Soshum-Ekonomi,Jawa Barat,1.76,56.9333,712.70,707.30,710,705,715,A1,45,2562,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
43fd3077-4da2-4fbf-a2d1-b102c340607e,INSTITUT PERTANIAN BOGOR,FISIKA,13411035,S1,Saintek,Saintek-Sains,Jawa Barat,17.06,5.8611,537.70,532.30,535,530,540,A2,36,211,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,429,450.00","Rp14,086,710.00","Rp16,572,600.00",500000.0,16572600.0
